CUSTOMER_REVIEW,CELEBRITY_REACH,COMPETETION,INNOVATION,QUALITY,TRANSPARENCY,COMMUNICATION,TARGET_GROUP,FREQUENT_REMINDERS,IMPACT_RATE,DESCISION_MAKING
5,0,46,6,8,1,1,40,3,43.10625,0
9,1,11,2,5,5,4,9,5,18.0175,0
7,0,30,7,7,4,4,67,3,56.05175,1
5,0,39,9,3,4,5,13,3,35.1115,0
5,0,78,10,7,5,4,13,2,51.7695,1
3,2,21,9,7,1,6,79,3,60.8175,1
4,0,69,9,4,5,4,6,1,43.7785,0
2,0,16,6,5,2,1,69,1,44.90575,0
10,1,51,1,5,4,1,19,4,33.7835,0
5,1,16,7,6,4,2,56,3,39.84375,0
7,2,87,4,1,4,2,76,2,81.07225,1
10,1,89,7,2,4,5,70,1,82.40425,1
9,2,8,4,4,2,3,4,2,5.56325,0
5,2,91,4,10,4,3,41,4,71.4795,1
2,0,7,3,5,2,4,32,5,32.10075,0
2,2,2,6,10,3,1,70,2,38.996,0
10,1,37,8,4,4,1,42,1,34.291,0
5,0,21,4,5,1,4,18,2,25.74325,0
9,2,2,7,9,4,2,21,3,11.27325,0
2,0,12,1,6,3,4,23,1,28.18225,0
3,2,91,10,9,2,5,2,1,51.49275,1
10,2,77,3,2,2,5,74,2,78.343,1
4,2,66,3,10,2,5,17,3,50.34475,1
4,1,33,5,4,3,3,59,1,50.57075,1
3,1,42,6,2,1,5,73,2,66.0265,1
5,1,77,1,5,4,1,52,4,67.32175,1
1,0,71,5,5,5,1,40,3,61.141,1
6,0,90,4,7,1,1,60,5,75.75425,1
9,1,30,1,6,2,4,25,5,33.63325,0
2,0,56,1,1,5,1,14,1,38.8575,0
1,2,7,2,8,1,3,23,3,22.584,0
6,0,1,6,10,1,2,61,2,33.25725,0
5,2,83,8,3,2,6,29,5,65.13775,1
1,2,78,5,7,4,1,79,4,83.05325,1
4,2,24,10,1,2,6,85,2,63.37575,1
6,0,82,4,3,1,3,90,1,88.09425,1
2,1,10,4,3,3,4,40,2,34.507,0
1,0,37,3,7,1,4,28,1,41.5955,0
1,0,31,4,4,1,2,26,4,34.9845,0
7,1,84,7,6,4,4,64,3,79.26825,1
9,1,6,1,10,2,6,48,1,35.76375,0
2,1,65,4,1,1,5,54,1,67.73475,1
6,2,38,1,3,2,5,46,1,48.4145,0
2,0,54,9,2,5,2,34,3,49.62925,0
5,1,60,1,10,2,6,19,5,53.02275,1
7,1,94,1,3,4,3,57,2,78.94,1
6,2,83,10,3,3,4,78,2,83.028,1
1,2,36,9,8,5,3,7,5,30.5205,0
9,2,100,4,6,2,5,63,2,84.70425,1
2,0,75,2,5,4,6,53,4,80.841,1
9,0,2,9,10,3,3,78,1,42.0065,0
2,1,62,7,8,1,3,17,1,42.8325,0
10,1,19,3,2,4,1,93,3,54.87625,1
2,2,87,9,6,2,4,88,2,93.326,1
2,2,79,2,8,3,2,30,2,58.35425,1
10,1,56,7,4,5,3,33,1,44.135,0
7,2,77,5,1,3,2,3,1,36.753,0
3,1,52,1,4,1,2,97,5,80.85725,1
3,2,53,5,1,1,4,67,5,67.601,1
1,1,78,7,2,2,4,15,2,53.16375,1
2,0,42,3,6,1,3,56,5,58.47875,1
5,2,2,3,2,2,5,75,1,46.2125,0
9,0,29,4,6,1,6,25,3,35.228,0
8,1,60,9,4,2,5,12,3,39.942,0
7,2,47,1,3,5,4,63,5,63.853,1
5,2,95,2,5,5,1,86,1,90.60475,1
10,1,38,6,3,1,5,52,4,49.3075,0
9,0,99,10,1,4,3,33,2,65.20925,1
9,0,92,8,7,1,2,24,1,53.477,1
9,0,92,9,1,1,4,92,4,94.20575,1
3,0,31,4,2,1,5,9,5,31.64,0
3,1,55,2,4,2,5,51,1,62.33925,1
9,0,85,6,2,5,5,19,5,60.0985,1
10,1,58,10,9,1,6,17,5,43.3265,0
6,0,35,8,8,4,3,24,4,35.47675,0
9,1,2,4,5,5,2,95,3,51.57625,1
9,1,5,8,1,1,1,23,2,8.1655,0
10,0,74,8,1,3,6,22,5,55.53675,1
2,1,22,1,6,4,6,52,4,54.4415,1
1,1,26,7,1,5,3,42,1,41.3045,0
1,1,61,10,3,2,5,56,4,69.1545,1
5,2,98,5,8,4,5,23,5,70.0995,1
4,0,79,7,8,1,1,45,4,62.773,1
1,1,16,5,4,2,2,84,5,58.01275,1
1,0,42,6,6,4,1,40,5,47.92425,0
10,0,27,9,10,1,6,10,5,26.267,0
2,1,4,6,7,1,1,73,2,40.5975,0
7,1,84,1,9,1,2,89,5,89.4745,1
8,1,27,2,6,3,4,10,5,25.6775,0
4,2,63,8,10,4,5,49,4,66.12875,1
1,0,24,1,1,5,1,26,5,33.69275,0
5,2,59,8,4,3,1,62,3,59.091,1
2,0,55,2,7,5,6,57,5,75.115,1
6,1,40,6,5,2,3,71,3,59.1685,1
9,0,53,6,5,5,6,79,4,77.55925,1
1,2,63,3,4,1,4,11,5,46.10425,0
1,0,93,1,8,2,3,35,2,72.11425,1
3,0,71,5,10,2,5,58,5,77.58325,1
2,1,91,6,7,4,4,26,1,65.90875,1
10,2,28,4,5,1,5,28,4,32.05875,0
1,2,68,2,8,2,3,88,5,87.66375,1
8,1,4,8,1,1,6,43,2,29.716,0
7,1,96,10,2,4,2,61,2,76.8555,1
4,1,88,1,7,2,5,31,1,67.70925,1
8,1,15,5,4,5,1,80,5,49.81375,0
1,0,47,3,4,1,4,40,1,52.18125,1
5,0,76,4,5,2,3,59,3,72.5895,1
5,0,72,1,7,4,5,24,2,58.82375,1
5,2,50,3,8,5,5,62,5,68.614,1
6,2,17,7,6,3,6,7,5,22.808,0
8,0,25,3,7,2,1,86,1,54.33825,1
5,0,92,10,5,1,1,2,2,43.072,0
2,1,47,2,9,4,6,25,4,52.55375,1
6,2,46,10,1,5,6,49,1,55.09725,1
6,1,98,2,3,1,4,96,4,103.0605,1
1,1,47,6,9,2,3,53,4,58.589,1
2,0,92,8,7,3,6,43,4,81.48725,1
2,0,74,6,10,1,5,73,1,83.388,1
3,2,99,5,6,5,5,50,2,84.24425,1
3,0,1,1,4,2,5,57,5,43.99775,0
5,1,72,8,2,1,4,77,4,79.611,1
8,0,83,5,5,4,6,66,3,84.81075,1
4,2,8,2,6,2,6,37,5,36.437,0
7,1,63,4,3,4,6,42,2,61.953,1
5,0,100,2,2,2,2,4,3,53.71575,1
1,0,56,5,10,3,2,24,4,47.868,0
9,2,45,5,10,1,6,55,1,55.12475,1
9,0,7,8,7,5,1,78,1,41.41425,0
7,2,24,5,8,2,1,38,2,28.269,0
8,1,53,7,7,1,4,54,1,54.8235,1
10,2,29,5,4,4,1,72,4,48.296,0
2,2,86,6,1,2,3,30,3,61.76525,1
5,2,44,9,5,3,2,36,3,40.48125,0
10,2,69,7,6,2,3,49,3,57.3215,1
1,2,34,4,4,4,3,78,4,65.73875,1
10,1,44,5,8,3,4,59,5,56.8405,1
10,2,31,9,6,3,2,71,1,46.848,0
10,2,6,9,6,1,1,50,1,20.39575,0
6,1,56,3,6,4,4,23,2,45.952,0
3,0,23,5,2,3,6,94,5,75.03875,1
4,1,56,9,5,5,1,33,4,46.50725,0
2,1,55,3,1,3,5,69,5,75.6125,1
2,0,35,3,10,2,3,81,5,69.3025,1
4,0,72,4,10,2,4,24,5,57.8245,1
1,0,41,2,10,2,1,79,3,66.332,1
7,0,34,1,2,4,6,94,4,78.2535,1
4,2,38,8,4,1,6,88,5,74.2805,1
8,2,22,10,8,4,6,72,2,54.8585,1
5,2,17,2,9,2,6,36,5,39.81975,0
5,1,16,10,1,2,6,58,3,46.53125,0
1,1,94,5,10,5,5,79,3,100.72075,1
9,1,91,5,7,4,1,61,4,74.45925,1
5,1,77,1,3,5,3,72,3,81.68375,1
3,2,86,6,10,4,2,16,5,55.77925,1
9,0,89,8,5,2,6,96,1,98.40375,1
4,2,76,1,7,2,5,50,1,70.8245,1
5,1,6,3,7,4,1,40,1,24.4165,0
4,1,67,9,4,1,2,17,5,43.42325,0
1,0,91,4,10,1,4,49,3,79.9575,1
4,2,45,3,3,1,6,79,2,72.04275,1
8,1,44,1,2,2,5,42,5,51.5705,1
1,2,32,7,7,5,6,13,3,37.15275,0
9,1,15,1,5,1,1,81,3,46.40525,0
3,1,51,8,1,2,1,4,3,26.7465,0
10,0,24,2,3,2,4,66,5,51.37075,1
10,1,20,8,2,1,3,95,4,57.78875,1
3,0,37,2,2,3,5,58,1,58.7535,1
2,2,85,5,10,4,3,3,1,48.736,0
2,0,26,2,7,4,3,86,4,68.15925,1
2,2,28,6,5,2,2,79,3,57.66125,1
9,2,65,7,10,1,3,13,5,38.99925,0
6,0,44,6,8,5,2,80,5,68.6695,1
8,0,1,2,5,1,3,72,5,42.436,0
2,1,42,9,5,3,5,100,1,80.92075,1
4,2,61,7,1,3,2,41,5,53.67425,1
10,1,96,5,4,1,3,21,3,56.3645,1
6,2,40,9,7,4,2,28,3,34.621,0
2,0,37,1,6,4,2,32,1,41.173,0
7,2,64,7,5,3,3,56,3,61.56725,1
5,0,16,7,6,4,1,40,3,30.355,0
9,2,94,10,3,2,6,10,5,56.732,1
2,1,74,9,5,3,3,28,1,54.69675,1
9,0,57,10,7,5,6,9,1,39.98175,0
2,0,39,1,9,4,1,70,5,63.12725,1
3,2,50,8,10,4,4,67,5,68.62025,1
5,1,98,10,5,5,2,41,3,71.01775,1
6,0,95,9,1,3,6,68,2,89.91475,1
3,2,10,2,3,2,2,44,4,31.9205,0
10,0,31,1,4,2,3,69,3,52.9635,1
10,2,64,9,8,2,2,73,1,63.21675,1
5,0,90,4,7,3,3,98,5,102.0055,1
3,2,13,4,1,3,5,51,1,40.98675,0
1,2,42,3,5,5,6,64,4,70.04525,1
1,1,10,10,4,4,5,86,3,61.0385,1
10,2,44,6,9,2,5,87,1,68.47225,1
9,1,2,9,6,4,6,24,4,22.25375,0
1,0,96,4,1,4,5,38,1,78.263,1
1,2,39,7,3,2,6,49,1,54.8025,1
6,1,16,5,9,5,3,48,2,38.04425,0
2,2,86,10,10,5,5,85,1,95.0995,1
8,1,100,1,8,1,2,67,3,83.255,1
5,1,100,10,4,2,4,79,3,93.6365,1
6,0,69,6,5,2,4,29,4,55.2775,1
2,0,7,8,1,2,1,40,1,24.464,0
5,2,10,10,1,2,2,39,5,25.754,0
9,1,7,3,5,5,5,18,1,19.47025,0
5,1,69,3,6,1,3,68,2,71.861,1
4,0,35,1,5,3,5,86,2,72.94625,1
6,0,51,8,6,5,1,20,3,36.39075,0
2,1,56,9,5,3,4,31,3,51.38075,1
4,0,29,9,8,3,5,42,5,47.6225,0
10,2,20,6,10,2,6,87,1,59.2935,1
8,2,75,6,6,3,3,36,4,56.92525,1
10,2,28,4,8,3,1,37,5,30.641,0
6,1,100,7,9,2,6,6,2,60.29025,1
2,1,96,6,6,4,4,31,5,73.89975,1
7,2,69,6,3,2,4,7,4,40.93225,0
5,0,30,2,9,1,4,64,2,54.9655,1
9,1,57,9,5,3,4,46,1,52.36825,1
4,0,86,5,10,3,5,82,2,94.71975,1
3,1,34,2,1,1,6,5,3,31.14925,0
5,2,81,1,6,2,6,9,5,56.42525,1
10,2,46,5,10,3,1,80,3,59.84975,1
10,0,46,9,2,5,6,67,3,65.08175,1
7,1,50,3,6,4,2,49,3,52.13025,1
8,1,89,7,6,2,2,96,3,91.56575,1
7,2,14,4,4,3,1,74,1,41.79575,0
6,1,28,4,2,1,3,36,2,34.05125,0
8,1,79,1,10,2,6,64,1,79.78575,1
7,1,57,5,6,3,6,30,2,52.242,1
6,0,14,8,3,3,2,95,5,59.30775,1
6,2,83,7,1,3,2,72,4,77.81275,1
6,0,35,7,10,3,1,27,1,30.157,0
7,0,13,6,6,1,5,52,3,40.3325,0
7,2,7,4,7,1,1,73,5,40.01675,0
5,0,4,5,1,5,3,94,2,56.75475,1
4,2,1,4,8,4,6,47,3,37.78075,0
2,0,78,7,4,3,5,33,5,68.13975,1
2,0,24,7,8,5,1,29,3,31.92725,0
10,2,59,7,6,4,5,76,3,72.2945,1
8,2,60,6,3,3,4,57,1,60.00775,1
10,0,93,3,6,4,1,34,5,62.8905,1
9,0,40,2,8,3,1,4,4,21.89175,0
7,1,41,10,10,2,3,88,4,67.82875,1
6,1,5,1,6,3,4,37,5,31.01975,0
8,0,91,1,1,2,4,56,5,79.94475,1
4,1,80,6,6,2,6,79,2,89.94925,1
7,2,29,6,6,5,2,4,3,17.678,0
4,0,51,6,2,3,4,15,1,39.01625,0
9,0,74,4,2,2,6,77,4,84.61325,1
4,0,55,8,1,5,5,12,4,44.625,0
2,0,99,1,4,5,2,48,3,81.1565,1
10,0,81,4,9,2,2,96,3,88.4025,1
3,2,70,10,2,4,4,76,5,81.15625,1
8,2,31,3,2,4,2,66,5,51.093,1
5,0,9,10,7,3,1,39,5,26.53275,0
4,0,11,6,3,4,1,8,3,12.1535,0
1,2,24,5,10,4,5,58,5,56.253,1
5,2,47,5,6,4,1,94,3,71.80225,1
10,2,77,7,7,5,3,97,1,86.69125,1
6,0,94,9,10,3,1,55,2,73.03075,1
1,0,11,9,3,2,6,47,1,41.6495,0
10,2,86,6,8,4,2,41,1,59.6125,1
2,0,45,2,8,1,6,87,5,83.03775,1
7,0,58,1,8,5,5,32,3,56.2845,1
6,1,48,2,2,2,5,92,2,78.25725,1
2,0,73,8,7,4,3,49,2,68.1115,1
9,1,35,6,1,4,5,83,1,64.253,1
2,2,35,8,10,2,3,29,1,35.83625,0
7,2,65,8,9,1,6,21,2,48.47875,0
9,0,44,5,4,1,2,12,2,25.6185,0
6,2,83,9,2,1,4,80,4,84.3535,1
2,2,18,8,1,1,5,57,1,44.58675,0
3,2,2,2,3,5,2,13,5,15.0545,0
10,1,61,7,8,4,4,16,5,42.87775,0
1,1,36,8,10,1,5,5,1,29.308,0
9,1,79,8,9,3,6,97,3,96.016,1
9,0,89,1,9,5,4,99,5,103.642,1
7,2,5,4,2,4,6,22,4,24.343,0
5,1,21,10,8,2,4,1,1,14.48725,0
6,1,44,3,10,4,1,64,3,56.1695,1
8,2,2,1,9,3,3,34,3,22.11,0
2,2,54,7,3,4,3,26,3,45.794,0
5,1,18,4,3,5,6,50,1,46.10225,0
4,2,96,5,10,3,1,11,2,52.21725,1
3,2,16,5,6,4,3,30,1,28.3055,0
5,0,51,6,9,4,3,66,4,66.39375,1
3,0,96,8,5,2,4,83,5,98.688,1
3,2,55,3,4,5,1,81,5,73.19475,1
10,0,69,4,3,5,3,24,2,48.2495,0
4,2,16,1,7,3,3,12,2,19.633,0
2,0,57,8,4,4,1,64,1,62.65625,1
9,0,57,7,1,2,2,39,5,47.857,0
8,1,49,6,4,5,5,36,4,50.9795,1
9,2,89,7,4,4,2,68,4,77.32075,1
4,0,96,6,2,3,1,54,2,74.9565,1
9,2,71,2,6,5,1,8,1,35.724,0
8,1,30,10,7,1,6,85,5,66.3955,1
10,1,75,6,4,1,4,83,4,80.988,1
7,0,1,5,5,5,6,23,5,26.4565,0
3,1,3,5,2,4,2,97,1,54.9295,1
6,2,73,3,10,2,4,14,3,48.35,0
5,0,98,10,3,4,3,54,1,78.2935,1
8,1,33,3,7,2,4,48,3,45.696,0
4,0,43,5,8,5,2,41,3,48.4025,0
5,2,42,1,9,1,3,80,3,65.98775,1
10,2,33,4,2,1,4,22,1,26.41475,0
2,2,62,8,9,4,2,38,5,55.70675,1
3,1,69,3,1,5,4,97,5,95.24875,1
2,2,49,6,3,3,4,42,1,51.8495,1
9,1,13,2,9,3,4,62,5,45.4235,0
5,2,62,1,6,4,6,50,3,68.3905,1
9,2,43,10,5,2,2,5,1,18.13975,0
8,2,87,7,7,2,6,14,2,55.36025,1
3,2,12,4,3,4,6,7,2,21.743,0
8,1,82,1,3,5,4,34,3,64.20075,1
7,0,81,9,9,2,5,90,5,94.2855,1
2,1,88,9,7,2,5,96,3,101.98825,1
6,2,4,7,9,2,6,37,5,31.7495,0
6,2,63,8,2,3,6,33,5,57.41575,1
1,0,9,8,10,1,6,45,4,42.534,0
2,2,18,9,7,2,2,77,4,51.962,1
2,2,97,10,10,3,3,68,3,87.34425,1
1,2,49,8,3,1,3,52,5,56.71325,1
7,2,23,2,4,4,2,4,2,14.2655,0
9,1,20,7,1,5,4,55,2,41.6375,0
5,1,55,7,9,5,4,2,2,35.32225,0
8,1,62,7,1,3,1,45,1,48.60925,0
4,2,94,9,4,5,1,72,1,81.39575,1
8,1,67,2,2,2,6,99,1,90.7415,1
10,1,89,10,1,1,4,4,5,46.03125,0
5,1,73,9,10,1,1,3,2,34.516,0
3,0,53,10,7,2,4,90,4,80.57525,1
2,1,40,7,9,3,1,12,5,30.10175,0
4,1,36,4,5,3,6,57,5,61.1,1
6,2,94,5,1,3,1,65,3,77.12,1
1,1,37,7,9,5,6,75,2,72.00225,1
8,2,42,6,8,2,5,49,3,50.947,1
5,0,42,7,9,3,4,29,1,41.75125,0
10,0,81,8,4,5,4,33,3,60.49825,1
10,2,9,1,9,3,3,35,2,23.57225,0
4,1,84,5,5,2,6,81,2,93.07475,1
7,1,28,2,7,5,5,39,3,44.14025,0
8,1,50,1,8,1,1,18,2,31.044,0
8,0,57,2,2,4,4,30,3,49.94575,0
6,1,9,2,10,4,4,97,1,61.7285,1
5,1,27,8,2,5,4,68,4,56.33675,1
10,0,23,10,1,3,2,66,3,42.939,0
7,2,63,8,6,1,4,84,4,76.879,1
10,0,85,7,2,1,1,88,2,80.626,1
9,0,99,10,9,3,2,77,5,88.45475,1
6,2,95,3,4,4,6,62,5,90.264,1
7,0,94,1,10,1,5,55,4,83.5345,1
8,2,35,9,4,2,4,23,1,28.9495,0
5,0,16,9,10,3,3,28,4,28.482,0
9,2,67,1,6,2,3,85,1,76.05775,1
1,2,38,7,8,4,6,84,5,77.6745,1
6,2,99,8,7,2,1,10,2,49.457,0
10,0,83,9,5,4,6,77,1,86.05675,1
6,2,72,6,4,5,2,69,4,73.1665,1
9,0,26,10,10,1,1,79,1,47.88725,0
1,1,12,5,1,3,3,32,4,30.9605,0
10,2,88,9,3,4,2,27,4,54.1015,1
6,1,65,1,5,5,4,27,5,55.9055,1
1,1,73,8,4,4,5,6,2,49.71425,0
1,2,49,9,8,4,3,56,5,61.32325,1
3,0,77,7,7,5,4,32,1,62.868,1
6,2,12,5,5,4,5,26,5,29.2675,0
2,1,26,8,5,1,1,19,1,21.564,0
8,2,68,7,4,2,3,13,5,41.17475,0
6,0,1,10,10,2,2,92,5,51.11625,1
3,2,64,3,3,3,4,81,3,80.87125,1
3,1,20,4,7,5,3,81,3,60.26275,1
6,2,14,3,8,2,5,24,1,25.60625,0
10,2,35,6,1,3,6,46,5,47.9765,0
2,1,10,6,3,5,6,11,3,25.509,0
1,2,37,9,2,2,6,11,1,33.46325,0
6,2,70,6,10,5,1,34,4,52.753,1
2,0,5,4,9,2,4,24,3,25.6595,0
8,0,14,6,6,2,6,5,5,20.208,0
3,1,61,9,8,1,1,75,5,69.672,1
5,2,20,9,7,1,4,33,1,29.03125,0
9,2,86,2,3,1,4,74,1,80.2105,1
1,2,76,10,7,4,1,68,1,72.4995,1
10,0,68,2,5,2,2,80,1,72.42925,1
2,2,80,8,10,1,3,16,5,53.084,1
7,1,96,4,9,3,1,46,3,69.78475,1
9,2,25,8,1,3,5,90,5,63.92475,1
1,0,37,10,3,5,4,93,3,76.95175,1
9,2,76,2,5,2,2,18,4,45.5,0
1,1,32,10,7,1,4,5,3,25.76775,0
2,2,84,8,9,3,6,95,5,103.66225,1
8,0,29,10,10,3,5,90,1,65.98525,1
1,1,2,1,5,2,1,38,3,25.1755,0
2,1,68,1,10,2,2,100,3,90.831,1
5,2,43,8,5,3,2,12,3,27.91725,0
2,1,14,9,8,5,5,9,5,25.521,0
9,2,87,5,1,3,2,34,4,58.2945,1
1,2,58,2,5,2,6,25,3,54.897,1
1,0,55,1,4,5,5,25,5,57.12925,1
8,0,99,5,10,4,5,96,3,106.454,1
5,2,29,2,6,3,1,22,4,26.9865,0
8,1,11,3,3,4,3,88,5,56.1455,1
3,0,77,3,9,3,1,86,5,87.4235,1
7,2,14,8,3,5,5,28,4,29.1925,0
7,0,26,9,8,2,5,11,5,27.0175,0
10,1,47,8,7,3,2,10,4,26.75975,0
3,0,72,7,3,2,3,84,2,83.21975,1
2,0,13,7,9,5,6,10,1,26.29675,0
10,0,5,1,9,2,2,72,4,41.34075,0
3,2,19,8,4,1,6,77,2,57.951,1
7,2,42,5,5,3,3,35,5,42.38375,0
10,1,36,9,10,1,3,71,4,53.808,1
3,0,20,5,3,5,5,82,4,66.03175,1
6,1,24,6,3,1,1,35,1,25.9885,0
10,1,79,3,1,4,1,92,1,81.3775,1
9,2,93,8,10,1,1,52,4,67.094,1
6,1,94,10,8,2,4,12,2,55.09525,1
1,0,27,8,10,1,4,6,1,24.291,0
10,1,61,5,6,5,5,55,4,65.49675,1
7,2,25,4,6,1,1,41,2,29.612,0
8,0,97,10,1,5,2,39,4,68.2855,1
7,2,97,5,7,4,4,96,5,103.3955,1
6,2,9,8,10,3,3,77,5,48.82125,0
2,0,52,9,1,5,4,73,5,74.612,1
10,2,38,9,9,1,4,96,5,69.5565,1
2,1,70,6,5,4,5,6,5,50.5845,1
1,1,42,3,9,3,5,93,1,80.512,1
6,1,11,9,9,5,6,15,2,23.897,0
4,1,1,7,8,3,6,94,2,60.56075,1
6,2,55,10,2,5,4,94,1,78.42575,1
10,0,5,6,9,4,2,97,5,54.9455,1
5,2,11,7,5,3,5,53,2,39.8315,0
3,0,12,10,6,5,1,76,5,50.02375,1
10,2,37,2,5,1,1,99,4,64.9485,1
8,2,89,4,6,3,2,95,1,90.18375,1
4,2,70,7,1,1,4,37,1,55.666,1
10,1,82,2,7,3,1,30,2,51.9585,1
5,0,23,1,10,2,4,31,1,34.95625,0
7,2,85,1,4,3,4,83,3,89.47575,1
6,2,97,6,5,5,2,82,4,91.983,1
5,2,17,1,3,3,4,61,1,45.469,0
9,2,21,6,5,3,6,22,2,27.85925,0
9,2,50,2,6,5,4,71,1,64.74375,1
6,0,91,5,6,2,4,68,3,85.6105,1
7,1,71,3,6,1,2,56,1,62.037,1
10,2,84,9,10,5,1,25,5,51.42475,1
8,1,97,10,3,2,2,7,4,48.88225,0
4,0,25,1,9,4,5,46,1,47.97425,0
4,1,64,8,2,3,3,13,2,41.24125,0
3,1,42,10,8,2,1,94,1,67.66,1
8,1,25,2,9,2,2,42,5,36.56225,0
5,0,26,8,7,1,2,75,1,51.458,1
8,1,14,6,10,4,5,16,1,21.60225,0
10,0,61,1,6,1,3,13,3,37.939,0
10,2,83,6,2,3,1,3,4,37.20325,0
2,2,19,6,2,2,3,88,4,60.56625,1
7,0,12,5,10,3,6,87,3,62.412,1
6,2,54,2,3,3,4,36,4,51.51125,1
9,2,2,1,7,5,2,10,3,7.91925,0
1,0,15,3,7,5,6,86,4,70.655,1
7,2,72,4,4,3,5,36,4,61.00925,1
6,0,43,3,9,2,2,40,1,43.25975,0
4,2,5,5,9,4,4,89,4,57.64225,1
7,2,68,2,3,4,2,5,2,36.1925,0
10,1,6,9,7,2,1,59,5,30.00825,0
5,0,91,8,2,2,4,49,3,75.141,1
1,1,59,4,8,5,5,5,1,44.21375,0
5,2,85,9,2,2,4,77,5,86.08725,1
8,0,64,1,2,3,2,35,5,52.67875,1
3,2,41,5,10,4,1,59,3,53.00375,1
2,1,40,6,7,2,6,16,4,41.5855,0
2,1,84,9,8,5,5,41,4,74.7745,1
7,1,28,1,1,5,2,77,4,57.5315,1
1,0,77,3,9,4,3,94,5,98.2595,1
4,1,50,9,8,5,3,6,3,33.658,0
8,0,17,1,2,3,1,20,4,19.465,0
5,1,82,5,2,1,3,68,5,79.29125,1
10,0,77,7,4,3,3,73,1,74.343,1
8,0,98,1,4,3,5,39,1,74.67475,1
5,0,40,5,6,5,6,52,1,58.71,1
5,2,99,3,1,4,5,24,1,67.6355,1
6,1,55,1,3,5,6,59,1,68.5875,1
9,2,10,3,6,2,6,59,2,42.0395,0
2,1,85,10,9,2,6,62,3,85.12475,1
1,1,12,1,3,3,3,26,1,27.01,0
5,0,85,1,9,2,6,77,1,92.6205,1
8,2,2,3,4,5,3,63,5,38.83375,0
9,1,78,8,9,2,2,11,3,41.67675,0
4,1,16,6,5,3,1,60,3,39.989,0
4,0,18,9,6,2,5,23,1,28.39875,0
7,1,52,5,9,2,6,70,5,72.5395,1
6,2,80,9,9,1,6,60,4,77.876,1
5,2,62,5,1,1,4,45,5,58.92825,1
7,0,6,8,6,4,2,50,5,32.55525,0
2,1,23,8,6,1,6,97,4,73.799,1
4,2,97,2,8,4,5,78,2,97.40875,1
6,2,11,4,7,1,2,42,2,26.5465,0
8,1,56,8,2,3,3,77,4,68.80425,1
7,0,27,1,5,5,3,49,3,45.468,0
6,0,77,10,1,2,4,85,3,85.4685,1
4,2,12,6,10,4,5,2,4,18.0585,0
1,1,70,2,9,5,2,77,3,82.46275,1
8,0,32,4,1,5,2,47,1,40.80225,0
3,2,85,9,6,3,4,12,2,53.03475,1
7,2,64,7,3,4,4,34,3,52.84525,1
8,0,92,2,4,1,6,21,4,65.2745,1
2,1,67,3,1,2,1,37,2,53.027,1
4,0,50,3,9,1,5,98,5,87.139,1
3,2,25,1,8,1,4,16,4,29.24325,0
8,1,90,8,10,2,3,33,4,62.69225,1
6,2,85,6,1,5,4,17,5,57.2755,1
10,1,14,2,4,2,1,51,4,30.69475,0
8,0,4,8,8,3,4,42,3,28.9755,0
7,1,60,9,4,1,6,91,3,83.00325,1
10,0,24,8,4,2,4,84,1,55.7885,1
7,2,93,8,9,5,1,75,5,84.16375,1
2,1,42,9,3,3,1,35,4,40.73075,0
8,2,25,5,7,3,4,19,4,26.82925,0
10,2,47,3,3,2,6,6,2,31.16975,0
5,0,32,6,6,2,5,64,4,58.76175,1
7,2,97,1,3,3,3,58,1,78.423,1
8,2,47,7,7,3,1,71,5,57.85125,1
1,0,13,6,5,5,6,13,3,30.00725,0
6,2,54,10,5,5,1,8,5,30.54175,0
1,0,16,7,7,5,1,15,1,19.96825,0
10,0,16,9,1,1,6,58,3,43.0195,0
4,2,42,5,2,5,3,54,4,54.89725,1
4,0,39,9,4,1,5,74,5,66.946,1
2,1,50,3,5,5,3,64,2,65.91125,1
7,1,50,7,9,4,3,93,1,74.617,1
1,1,36,5,7,2,2,58,1,51.4105,1
9,2,57,2,5,1,5,3,1,32.09975,0
5,2,44,8,9,4,5,80,2,70.5275,1
3,0,17,1,6,3,2,65,4,49.46475,0
2,1,47,9,8,2,2,55,3,54.78225,1
10,1,22,1,5,4,2,27,1,23.84875,0
1,2,2,4,10,4,1,81,1,46.05075,0
3,0,97,1,8,5,3,60,2,87.51175,1
2,1,71,6,6,3,2,39,4,60.1905,1
2,0,6,1,6,3,6,90,5,67.41925,1
8,0,67,3,7,2,4,48,5,64.50075,1
8,2,58,8,10,2,6,80,1,74.8675,1
7,0,47,7,4,3,4,42,4,50.93575,1
9,2,9,5,9,1,1,33,2,16.2905,0
1,0,72,7,1,4,3,94,5,93.55675,1
7,1,6,9,3,1,5,8,2,11.183,0
7,0,95,1,7,4,4,61,3,85.936,1
8,0,65,8,1,2,2,92,4,78.773,1
10,1,88,5,7,1,1,71,1,72.82925,1
8,1,60,2,6,3,1,9,2,32.06475,0
1,1,39,6,3,1,6,13,3,38.317,0
7,0,70,4,1,1,5,72,2,77.1195,1
8,1,76,8,4,2,4,53,5,68.48525,1
5,2,79,1,7,2,6,82,1,90.1575,1
6,2,81,9,1,4,6,20,4,58.81725,1
8,0,16,6,6,2,2,87,2,52.4455,1
5,1,76,7,1,2,2,5,4,40.889,0
1,1,80,10,4,4,1,66,4,76.296,1
9,1,59,4,1,1,1,59,3,54.642,1
7,1,38,8,6,5,2,37,4,40.15,0
